Intuition_Encoded,Age,Income,Employment_Status,High_Expectation,Industry_Experience,Highest_Degree_Ordinal,Hours_Learning_Weekly,Months_Programming,Money_Spent,Count_Learning_Methods,Count_Online_Resources,In-person Events,Listen_Podcasts,Youtube_Channels,Months_Finding_New_Job,Laid_Off_Potential,Replacable_Job_Potential,Study_Field_Computer-related,Study_Field_Not applicable,Study_Field_Other Science & Engineering,Study_Field_Others,Field_Working_Education,Field_Working_Others,Field_Working_Self-employed,Field_Working_Software development and IT,Field_Working_unemployed,Job_Status_Expecation(Objective2),Job_Status_Income(Objective1)
3.0,33.0,2.0,0.0,1.0,0.0,4.0,30.0,7.0,2000.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,35.0,1.0,0.0,1.0,0.0,6.0,5.0,36.0,22.0,1.0,5.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,28.0,1.0,0.0,1.0,0.0,4.0,20.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,22.0,1.0,0.0,0.0,0.0,4.0,20.0,48.0,100.0,1.0,8.0,0.0,1.0,8.0,24.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,28.0,2.0,0.0,1.0,0.0,3.0,10.0,9.0,20.0,2.0,4.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,27.0,2.0,0.0,0.0,1.0,4.0,20.0,18.0,9500.0,4.0,3.0,0.0,1.0,2.0,3.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2
3.0,23.0,1.0,0.0,1.0,0.0,6.0,25.0,24.0,1000.0,2.0,6.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,4.0,45.0,3.0,200.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2
2.0,19.0,1.0,0.0,1.0,0.0,6.0,5.0,9.0,60.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,23.0,1.0,0.0,1.0,0.0,6.0,8.0,15.0,250.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,54.0,2.0,0.0,1.0,0.0,6.0,10.0,11.0,800.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,30.0,1.0,0.0,1.0,1.0,6.0,35.0,120.0,3000.0,3.0,11.0,1.0,1.0,8.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2
1.0,26.0,1.0,0.0,1.0,0.0,4.0,4.0,50.0,80.0,2.0,4.0,0.0,0.0,9.0,36.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
0.0,32.0,2.0,0.0,1.0,0.0,4.0,30.0,9.0,1500.0,5.0,10.0,1.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,42.0,1.0,0.0,1.0,0.0,5.0,12.0,12.0,200.0,3.0,3.0,0.0,1.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,21.0,1.0,0.0,0.0,0.0,4.0,1.0,48.0,0.0,4.0,3.0,1.0,0.0,1.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2
3.0,29.0,1.0,0.0,1.0,0.0,3.0,7.0,6.0,100.0,2.0,6.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,37.0,2.0,0.0,1.0,0.0,4.0,25.0,6.0,200.0,2.0,5.0,0.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,22.0,1.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,1.0,7.0,0.0,0.0,2.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2
1.0,39.0,1.0,0.0,0.0,0.0,4.0,20.0,12.0,200.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2
1.0,43.0,1.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
1.0,30.0,2.0,0.0,1.0,0.0,6.0,20.0,3.0,1800.0,4.0,9.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
1.0,44.0,2.0,0.0,1.0,0.0,4.0,60.0,120.0,1000.0,5.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,20.0,1.0,0.0,0.0,0.0,6.0,12.0,16.0,0.0,3.0,4.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2
3.0,33.0,2.0,0.0,1.0,0.0,2.0,20.0,6.0,10300.0,3.0,4.0,0.0,0.0,6.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,28.0,2.0,0.0,0.0,0.0,3.0,10.0,24.0,50.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2
3.0,23.0,1.0,0.0,1.0,0.0,4.0,40.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
2.0,27.0,1.0,0.0,0.0,0.0,6.0,2.0,67.0,0.0,2.0,9.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,0.0,2.0,0.0,1.0,0.0,2.0,25.0,20.0,100.0,2.0,5.0,0.0,1.0,4.0,24.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,31.0,2.0,0.0,1.0,0.0,3.0,5.0,7.0,900.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,35.0,1.0,0.0,0.0,0.0,6.0,45.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,26.0,2.0,0.0,1.0,0.0,4.0,10.0,14.0,300.0,4.0,7.0,1.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,28.0,2.0,0.0,1.0,0.0,3.0,0.0,36.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,44.0,2.0,0.0,1.0,0.0,4.0,20.0,30.0,200.0,3.0,5.0,0.0,1.0,1.0,6.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,35.0,1.0,0.0,1.0,0.0,4.0,30.0,3.0,30.0,2.0,5.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,24.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,17.0,1.0,0.0,1.0,0.0,6.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,35.0,2.0,0.0,1.0,0.0,2.0,30.0,9.0,800.0,3.0,5.0,0.0,1.0,4.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,40.0,1.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,40.0,2.0,0.0,1.0,0.0,6.0,30.0,12.0,250.0,2.0,2.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,19.0,1.0,0.0,1.0,0.0,6.0,4.0,24.0,200.0,2.0,6.0,0.0,1.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,6.0,9.0,36.0,40.0,3.0,5.0,0.0,0.0,5.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
1.0,27.0,2.0,0.0,1.0,0.0,4.0,1.0,24.0,50.0,3.0,6.0,0.0,0.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,6.0,16.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,41.0,2.0,0.0,1.0,0.0,4.0,20.0,14.0,13500.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,28.0,1.0,0.0,1.0,0.0,4.0,10.0,14.0,100.0,3.0,4.0,0.0,0.0,4.0,24.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,39.0,2.0,0.0,1.0,0.0,0.0,25.0,24.0,800.0,4.0,10.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
1.0,0.0,1.0,0.0,0.0,0.0,4.0,30.0,16.0,10000.0,8.0,3.0,1.0,0.0,1.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2
3.0,31.0,2.0,0.0,1.0,1.0,4.0,1.0,48.0,20000.0,4.0,4.0,1.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,4.0,20.0,10.0,50.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,28.0,1.0,0.0,1.0,0.0,4.0,30.0,3.0,300.0,3.0,7.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,32.0,1.0,0.0,1.0,0.0,4.0,30.0,5.0,200.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,32.0,1.0,0.0,1.0,0.0,6.0,8.0,1.0,35.0,2.0,2.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,23.0,1.0,0.0,1.0,0.0,6.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,19.0,2.0,0.0,0.0,0.0,6.0,5.0,3.0,200.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,25.0,2.0,0.0,1.0,0.0,4.0,25.0,7.0,350.0,5.0,7.0,1.0,0.0,2.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
4.0,32.0,2.0,0.0,1.0,0.0,4.0,5.0,12.0,0.0,1.0,3.0,0.0,0.0,2.0,12.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2
1.0,23.0,1.0,0.0,1.0,0.0,6.0,20.0,6.0,100.0,3.0,5.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,30.0,2.0,0.0,1.0,0.0,4.0,35.0,5.0,200.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,18.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,29.0,2.0,0.0,1.0,0.0,3.0,10.0,24.0,0.0,2.0,6.0,0.0,0.0,3.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,50.0,2.0,0.0,1.0,0.0,6.0,4.0,7.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,38.0,2.0,0.0,1.0,0.0,4.0,9.0,24.0,160.0,1.0,7.0,0.0,1.0,10.0,5.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,33.0,2.0,0.0,1.0,0.0,3.0,50.0,11.0,20000.0,4.0,9.0,0.0,1.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,21.0,1.0,0.0,1.0,0.0,6.0,3.0,60.0,5.0,3.0,7.0,0.0,1.0,7.0,6.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,25.0,2.0,0.0,1.0,0.0,4.0,25.0,7.0,1900.0,3.0,4.0,0.0,1.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,4.0,10.0,34.0,0.0,4.0,8.0,1.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
1.0,24.0,1.0,0.0,1.0,0.0,4.0,7.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2
0.0,32.0,1.0,0.0,0.0,0.0,6.0,30.0,3.0,100.0,2.0,4.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,21.0,1.0,0.0,0.0,0.0,4.0,20.0,24.0,0.0,4.0,5.0,1.0,0.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,27.0,1.0,0.0,0.0,1.0,4.0,10.0,30.0,100.0,2.0,7.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2
2.0,22.0,1.0,0.0,1.0,1.0,6.0,5.0,60.0,50.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2
3.0,37.0,2.0,0.0,0.0,0.0,4.0,16.0,14.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,23.0,1.0,0.0,1.0,0.0,5.0,20.0,18.0,19.0,2.0,8.0,1.0,0.0,5.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,35.0,1.0,0.0,1.0,0.0,4.0,40.0,15.0,15000.0,3.0,8.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,30.0,2.0,0.0,1.0,0.0,3.0,10.0,12.0,40.0,2.0,5.0,0.0,0.0,2.0,24.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
2.0,20.0,1.0,0.0,1.0,0.0,6.0,20.0,4.0,80.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,26.0,1.0,0.0,1.0,0.0,5.0,20.0,40.0,800.0,3.0,5.0,1.0,0.0,3.0,12.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,24.0,2.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,24.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,23.0,2.0,0.0,1.0,0.0,4.0,5.0,10.0,100.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,20.0,1.0,0.0,1.0,0.0,6.0,5.0,20.0,200.0,4.0,7.0,0.0,0.0,10.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,24.0,1.0,0.0,1.0,0.0,4.0,40.0,5.0,0.0,2.0,4.0,0.0,0.0,1.0,9.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,6.0,20.0,10.0,100.0,1.0,4.0,0.0,1.0,3.0,24.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,26.0,2.0,0.0,1.0,0.0,4.0,3.0,60.0,100.0,2.0,5.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,23.0,1.0,0.0,0.0,0.0,4.0,7.0,15.0,50.0,4.0,6.0,1.0,1.0,4.0,3.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2
1.0,53.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,20.0,1.0,0.0,0.0,0.0,6.0,6.0,10.0,70.0,4.0,5.0,0.0,0.0,5.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,31.0,1.0,0.0,1.0,0.0,3.0,10.0,16.0,11029.0,5.0,6.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,36.0,2.0,0.0,1.0,0.0,4.0,30.0,4.0,13.0,2.0,4.0,0.0,0.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,28.0,1.0,0.0,1.0,0.0,6.0,40.0,12.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
0.0,21.0,1.0,0.0,1.0,0.0,4.0,3.0,36.0,5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,25.0,1.0,0.0,1.0,0.0,4.0,20.0,1.0,13.0,2.0,3.0,0.0,0.0,6.0,24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,26.0,1.0,0.0,0.0,0.0,6.0,14.0,12.0,0.0,2.0,4.0,0.0,0.0,2.0,12.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,31.0,1.0,0.0,1.0,0.0,3.0,15.0,9.0,0.0,4.0,7.0,1.0,0.0,4.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,28.0,1.0,0.0,1.0,0.0,3.0,15.0,6.0,300.0,2.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,26.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,24.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,0.0,2.0,0.0,1.0,0.0,4.0,28.0,0.0,0.0,4.0,4.0,0.0,0.0,25.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,35.0,1.0,0.0,0.0,0.0,2.0,24.0,36.0,50.0,1.0,11.0,0.0,1.0,3.0,24.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,20.0,1.0,0.0,0.0,0.0,6.0,1.0,36.0,50.0,2.0,4.0,0.0,0.0,4.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,38.0,2.0,0.0,1.0,0.0,3.0,30.0,6.0,200.0,2.0,6.0,0.0,1.0,2.0,5.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,32.0,2.0,0.0,1.0,0.0,3.0,10.0,6.0,0.0,2.0,7.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2
3.0,24.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,35.0,2.0,0.0,1.0,0.0,2.0,20.0,30.0,0.0,3.0,5.0,1.0,1.0,4.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,43.0,2.0,0.0,1.0,0.0,1.0,20.0,6.0,50.0,3.0,7.0,0.0,0.0,3.0,6.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2
3.0,33.0,1.0,0.0,1.0,0.0,4.0,5.0,30.0,500.0,4.0,5.0,1.0,0.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,26.0,2.0,0.0,1.0,0.0,4.0,10.0,5.0,75.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,22.0,1.0,0.0,1.0,1.0,4.0,50.0,100.0,600.0,4.0,7.0,1.0,1.0,12.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2
3.0,25.0,1.0,0.0,0.0,0.0,6.0,15.0,8.0,0.0,3.0,5.0,0.0,0.0,3.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,31.0,1.0,0.0,1.0,0.0,6.0,40.0,12.0,0.0,3.0,6.0,1.0,0.0,7.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,23.0,1.0,0.0,1.0,0.0,4.0,20.0,9.0,0.0,4.0,6.0,0.0,1.0,2.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,36.0,2.0,0.0,1.0,0.0,4.0,5.0,24.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,34.0,2.0,0.0,1.0,1.0,0.0,15.0,60.0,4000.0,5.0,5.0,1.0,1.0,4.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,27.0,1.0,0.0,1.0,1.0,5.0,4.0,24.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,29.0,1.0,0.0,0.0,1.0,4.0,30.0,18.0,500.0,9.0,6.0,1.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2
3.0,30.0,1.0,0.0,1.0,1.0,6.0,4.0,6.0,120.0,5.0,3.0,1.0,0.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2
3.0,34.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,3000.0,3.0,1.0,0.0,0.0,2.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
3.0,30.0,1.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,4.0,5.0,0.0,0.0,3.0,36.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,20.0,1.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,5.0,5.0,1.0,0.0,5.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2
3.0,43.0,2.0,0.0,1.0,0.0,4.0,10.0,14.0,3500.0,2.0,7.0,1.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2
